event_id,user_id,timestamp,event_name,event_value
E0021031,U01983,2026-01-09 16:26:48,item_purchase,5.92
E0021032,U01983,2026-01-23 01:10:00,item_purchase,14.67
E0021033,U01983,2026-02-01 03:17:07,item_purchase,14.39
E0021034,U01983,2026-01-05 06:01:32,item_purchase,5.14
E0021035,U01984,2026-02-15 00:00:00,signup,1.0
E0021036,U01984,2026-02-15 00:07:08,tutorial_start,1.0
E0021037,U01984,2026-02-15 00:25:49,tutorial_complete,1.0
E0021038,U01984,2026-02-19 05:13:11,level_complete,1.0
E0021039,U01984,2026-02-17 07:38:42,level_complete,2.0
E0021040,U01984,2026-02-18 06:13:24,level_complete,3.0
E0021041,U01984,2026-02-16 04:43:28,level_complete,4.0
E0021042,U01984,2026-02-15 22:08:03,level_complete,5.0
E0021043,U01984,2026-02-15 21:01:09,quest_complete,1.0
E0021044,U01984,2026-02-17 17:48:29,guild_join,1.0
E0021045,U01985,2026-02-08 00:00:00,signup,1.0
E0021046,U01985,2026-02-08 00:01:07,tutorial_start,1.0
E0021047,U01985,2026-02-08 00:07:09,tutorial_complete,1.0
E0021048,U01985,2026-02-11 11:40:36,level_complete,1.0
E0021049,U01985,2026-02-10 11:14:04,level_complete,2.0
E0021050,U01985,2026-02-09 14:46:45,level_complete,3.0
E0021051,U01985,2026-02-11 04:56:25,quest_complete,1.0
E0021052,U01985,2026-02-11 04:24:25,guild_join,1.0
E0021053,U01985,2026-02-09 23:55:08,marketplace_visit,1.0
E0021054,U01985,2026-02-13 12:57:55,marketplace_visit,1.0
E0021055,U01985,2026-02-08 18:07:34,share_invite,1.0
E0021056,U01986,2026-02-17 00:00:00,signup,1.0
E0021057,U01986,2026-02-17 00:02:09,tutorial_start,1.0
E0021058,U01986,2026-02-17 00:20:54,tutorial_complete,1.0
E0021059,U01986,2026-02-21 14:48:57,level_complete,1.0
E0021060,U01986,2026-02-19 22:55:34,level_complete,2.0
E0021061,U01986,2026-02-18 22:06:40,level_complete,3.0
E0021062,U01986,2026-02-21 07:16:37,level_complete,4.0
E0021063,U01986,2026-02-17 03:36:15,level_complete,5.0
E0021064,U01986,2026-02-18 21:02:19,quest_complete,1.0
E0021065,U01987,2026-02-19 00:00:00,signup,1.0
E0021066,U01987,2026-02-19 00:08:00,tutorial_start,1.0
E0021067,U01987,2026-02-19 00:23:36,tutorial_complete,1.0
E0021068,U01987,2026-02-23 03:35:26,level_complete,1.0
E0021069,U01987,2026-02-19 14:25:55,level_complete,2.0
E0021070,U01987,2026-02-23 15:29:56,level_complete,3.0
E0021071,U01987,2026-02-19 17:17:18,level_complete,4.0
E0021072,U01987,2026-02-23 11:22:36,level_complete,5.0
E0021073,U01987,2026-02-19 22:03:37,quest_complete,1.0
E0021074,U01987,2026-02-22 14:23:22,guild_join,1.0
E0021075,U01987,2026-02-19 18:36:35,item_view,1.0
E0021076,U01987,2026-02-23 13:14:43,item_view,1.0
E0021077,U01987,2026-02-21 18:42:07,wallet_connect,1.0
E0021078,U01987,2026-02-20 14:59:45,share_invite,1.0
E0021079,U01987,2026-03-04 04:14:52,item_purchase,6.48
E0021080,U01987,2026-03-08 05:08:36,item_purchase,2.41
E0021081,U01987,2026-02-21 11:20:57,item_purchase,21.23
E0021082,U01987,2026-02-21 16:15:07,item_purchase,5.19
E0021083,U01987,2026-02-19 04:46:44,item_purchase,5.03
E0021084,U01987,2026-02-22 19:14:23,item_purchase,10.21
E0021085,U01987,2026-03-17 17:14:57,item_purchase,18.39
E0021086,U01988,2026-01-13 00:00:00,signup,1.0
E0021087,U01988,2026-01-13 00:02:53,tutorial_start,1.0
E0021088,U01988,2026-01-16 05:47:10,guild_join,1.0
E0021089,U01988,2026-01-18 19:24:52,item_view,1.0
E0021090,U01988,2026-01-16 21:59:56,item_view,1.0
E0021091,U01988,2026-01-15 16:05:02,item_view,1.0
E0021092,U01989,2026-01-13 00:00:00,signup,1.0
E0021093,U01989,2026-01-13 00:08:17,tutorial_start,1.0
E0021094,U01989,2026-01-13 00:14:56,tutorial_complete,1.0
E0021095,U01989,2026-01-15 05:32:53,level_complete,1.0
E0021096,U01989,2026-01-16 05:27:48,level_complete,2.0
E0021097,U01989,2026-01-15 09:40:58,level_complete,3.0
E0021098,U01989,2026-01-15 03:03:38,level_complete,4.0
E0021099,U01989,2026-01-13 01:36:11,quest_complete,1.0
E0021100,U01989,2026-01-16 21:41:02,guild_join,1.0
E0021101,U01989,2026-01-18 12:05:14,item_view,1.0
E0021102,U01989,2026-01-14 08:03:40,item_view,1.0
E0021103,U01989,2026-01-17 01:40:37,item_view,1.0
E0021104,U01989,2026-01-16 04:24:57,item_view,1.0
E0021105,U01989,2026-01-13 19:21:07,marketplace_visit,1.0
E0021106,U01989,2026-01-16 06:58:06,wallet_connect,1.0
E0021107,U01989,2026-01-18 13:46:42,share_invite,1.0
E0021108,U01989,2026-01-27 04:15:57,item_purchase,20.85
E0021109,U01989,2026-01-16 13:26:59,item_purchase,7.31
E0021110,U01989,2026-01-27 16:15:18,item_purchase,21.4
E0021111,U01989,2026-01-18 00:38:53,item_purchase,5.53
E0021112,U01990,2026-02-25 00:00:00,signup,1.0
E0021113,U01990,2026-02-25 00:01:09,tutorial_start,1.0
E0021114,U01990,2026-02-25 00:08:29,tutorial_complete,1.0
E0021115,U01990,2026-02-25 05:21:21,level_complete,1.0
E0021116,U01990,2026-02-26 13:30:56,level_complete,2.0
E0021117,U01990,2026-02-27 01:01:59,level_complete,3.0
E0021118,U01990,2026-02-27 05:10:25,level_complete,4.0
E0021119,U01990,2026-02-26 20:17:05,item_view,1.0
E0021120,U01990,2026-02-26 19:44:18,item_view,1.0
E0021121,U01990,2026-03-02 15:53:06,item_view,1.0
E0021122,U01990,2026-03-02 18:52:29,item_view,1.0
E0021123,U01990,2026-02-25 19:51:58,marketplace_visit,1.0
E0021124,U01990,2026-02-28 19:29:34,share_invite,1.0
E0021125,U01991,2026-02-01 00:00:00,signup,1.0
E0021126,U01991,2026-02-01 00:01:23,tutorial_start,1.0
E0021127,U01991,2026-02-01 00:18:33,tutorial_complete,1.0
E0021128,U01991,2026-02-03 09:04:20,level_complete,1.0
E0021129,U01991,2026-02-03 15:37:52,level_complete,2.0
E0021130,U01991,2026-02-05 20:11:27,level_complete,3.0
E0021131,U01991,2026-02-04 20:53:14,level_complete,4.0
E0021132,U01991,2026-02-03 07:14:46,level_complete,5.0
E0021133,U01991,2026-02-02 09:28:29,quest_complete,1.0
E0021134,U01991,2026-02-03 04:24:33,guild_join,1.0
E0021135,U01991,2026-02-04 09:33:00,marketplace_visit,1.0
E0021136,U01991,2026-02-28 07:22:28,item_purchase,7.2
E0021137,U01991,2026-03-01 06:51:48,item_purchase,21.33
E0021138,U01991,2026-02-13 04:58:22,item_purchase,3.91
E0021139,U01992,2026-01-27 00:00:00,signup,1.0
E0021140,U01992,2026-01-27 00:08:51,tutorial_start,1.0
E0021141,U01992,2026-01-27 00:20:44,tutorial_complete,1.0
E0021142,U01992,2026-01-30 12:23:54,level_complete,1.0
E0021143,U01992,2026-01-28 09:06:24,level_complete,2.0
E0021144,U01992,2026-01-27 03:06:43,quest_complete,1.0
E0021145,U01992,2026-01-29 18:20:43,item_view,1.0
E0021146,U01992,2026-02-01 03:34:11,item_view,1.0
E0021147,U01992,2026-01-29 09:22:53,item_view,1.0
E0021148,U01992,2026-01-30 16:21:05,item_view,1.0
E0021149,U01992,2026-01-31 08:50:37,share_invite,1.0
E0021150,U01993,2026-01-18 00:00:00,signup,1.0
E0021151,U01993,2026-01-18 00:01:16,tutorial_start,1.0
E0021152,U01993,2026-01-18 02:21:58,marketplace_visit,1.0
E0021153,U01993,2026-01-23 09:17:38,marketplace_visit,1.0
E0021154,U01994,2026-02-08 00:00:00,signup,1.0
E0021155,U01994,2026-02-08 00:03:25,tutorial_start,1.0
E0021156,U01994,2026-02-08 00:05:53,tutorial_complete,1.0
E0021157,U01994,2026-02-10 13:58:13,level_complete,1.0
E0021158,U01994,2026-02-10 04:09:26,level_complete,2.0
E0021159,U01994,2026-02-09 23:51:19,quest_complete,1.0
E0021160,U01994,2026-02-11 22:01:42,guild_join,1.0
E0021161,U01995,2026-02-15 00:00:00,signup,1.0
E0021162,U01995,2026-02-15 00:03:25,tutorial_start,1.0
E0021163,U01995,2026-02-15 00:19:31,tutorial_complete,1.0
E0021164,U01995,2026-02-19 10:39:50,level_complete,1.0
E0021165,U01995,2026-02-18 00:59:56,level_complete,2.0
E0021166,U01995,2026-02-16 16:34:12,level_complete,3.0
E0021167,U01995,2026-02-15 06:50:30,level_complete,4.0
E0021168,U01995,2026-02-18 00:23:17,level_complete,5.0
E0021169,U01995,2026-02-18 17:43:06,quest_complete,1.0
E0021170,U01995,2026-02-18 06:34:18,guild_join,1.0
E0021171,U01995,2026-02-16 22:50:41,item_view,1.0
E0021172,U01995,2026-02-19 23:06:30,item_view,1.0
E0021173,U01995,2026-02-15 23:12:22,item_view,1.0
E0021174,U01995,2026-02-16 12:20:16,item_view,1.0
E0021175,U01995,2026-02-16 17:06:27,marketplace_visit,1.0
E0021176,U01995,2026-02-16 04:36:32,wallet_connect,1.0
E0021177,U01995,2026-02-15 03:27:28,share_invite,1.0
E0021178,U01995,2026-02-16 07:26:41,item_purchase,8.66
E0021179,U01995,2026-02-16 20:01:04,item_purchase,5.15
E0021180,U01995,2026-03-02 14:27:23,item_purchase,8.22
E0021181,U01995,2026-03-11 02:31:09,item_purchase,21.87
E0021182,U01995,2026-03-07 13:28:45,item_purchase,16.44
E0021183,U01996,2026-01-01 00:00:00,signup,1.0
E0021184,U01996,2026-01-01 00:05:25,tutorial_start,1.0
E0021185,U01996,2026-01-01 00:14:18,tutorial_complete,1.0
E0021186,U01996,2026-01-03 22:38:27,level_complete,1.0
E0021187,U01996,2026-01-03 21:45:02,level_complete,2.0
E0021188,U01996,2026-01-01 15:18:01,level_complete,3.0
E0021189,U01996,2026-01-03 15:07:17,level_complete,4.0
E0021190,U01996,2026-01-01 11:04:14,level_complete,5.0
E0021191,U01996,2026-01-04 02:26:10,quest_complete,1.0
E0021192,U01996,2026-01-02 14:16:34,wallet_connect,1.0
E0021193,U01996,2026-01-01 10:31:00,share_invite,1.0
E0021194,U01996,2026-01-08 03:28:14,item_purchase,9.92
E0021195,U01996,2026-01-28 04:15:17,item_purchase,5.65
E0021196,U01997,2026-02-03 00:00:00,signup,1.0
E0021197,U01997,2026-02-03 00:07:59,tutorial_start,1.0
E0021198,U01997,2026-02-03 00:10:28,tutorial_complete,1.0
E0021199,U01997,2026-02-04 00:57:28,level_complete,1.0
E0021200,U01997,2026-02-07 06:47:07,level_complete,2.0
E0021201,U01997,2026-02-03 13:55:42,level_complete,3.0
E0021202,U01997,2026-02-06 23:24:09,level_complete,4.0
E0021203,U01997,2026-02-05 11:51:29,level_complete,5.0
E0021204,U01997,2026-02-05 07:42:37,item_view,1.0
E0021205,U01997,2026-02-06 07:59:47,item_view,1.0
E0021206,U01997,2026-02-07 02:22:49,item_view,1.0
E0021207,U01997,2026-02-06 17:46:41,wallet_connect,1.0
E0021208,U01997,2026-02-11 15:45:08,item_purchase,15.47
E0021209,U01997,2026-02-08 07:10:44,item_purchase,7.57
E0021210,U01997,2026-02-21 07:44:26,item_purchase,7.26
E0021211,U01998,2026-03-01 00:00:00,signup,1.0
E0021212,U01998,2026-03-01 00:01:34,tutorial_start,1.0
E0021213,U01998,2026-03-01 00:11:41,tutorial_complete,1.0
E0021214,U01998,2026-03-03 18:17:57,level_complete,1.0
E0021215,U01998,2026-03-05 17:43:45,level_complete,2.0
E0021216,U01998,2026-03-02 04:06:41,level_complete,3.0
E0021217,U01998,2026-03-05 06:41:00,level_complete,4.0
E0021218,U01998,2026-03-01 16:18:17,level_complete,5.0
E0021219,U01998,2026-03-04 05:30:42,quest_complete,1.0
E0021220,U01998,2026-03-02 10:59:03,guild_join,1.0
E0021221,U01998,2026-03-03 05:06:01,item_view,1.0
E0021222,U01998,2026-03-05 14:11:30,item_view,1.0
E0021223,U01998,2026-03-05 10:04:05,item_view,1.0
E0021224,U01999,2026-01-17 00:00:00,signup,1.0
E0021225,U01999,2026-01-17 00:04:12,tutorial_start,1.0
E0021226,U02000,2026-01-17 00:00:00,signup,1.0
E0021227,U02000,2026-01-17 00:08:13,tutorial_start,1.0
E0021228,U02000,2026-01-17 00:15:41,tutorial_complete,1.0
E0021229,U02000,2026-01-18 11:32:55,level_complete,1.0
E0021230,U02000,2026-01-17 16:58:38,level_complete,2.0
E0021231,U02000,2026-01-20 11:06:46,level_complete,3.0
E0021232,U02000,2026-01-21 11:10:53,level_complete,4.0
E0021233,U02000,2026-01-20 09:35:39,quest_complete,1.0
E0021234,U02000,2026-01-19 06:58:59,marketplace_visit,1.0
E0021235,U02000,2026-01-21 22:06:33,marketplace_visit,1.0
E0021236,U02000,2026-01-18 17:05:59,marketplace_visit,1.0
E0021237,U02000,2026-01-22 02:15:36,share_invite,1.0
E0021238,U02001,2026-02-22 00:00:00,signup,1.0
E0021239,U02001,2026-02-22 21:21:13,guild_join,1.0
E0021240,U02001,2026-02-25 10:37:20,item_view,1.0
E0021241,U02001,2026-02-25 17:59:03,item_view,1.0
E0021242,U02001,2026-02-27 02:18:30,item_view,1.0
E0021243,U02001,2026-02-23 01:34:07,marketplace_visit,1.0
E0021244,U02001,2026-02-24 20:41:26,wallet_connect,1.0
E0021245,U02001,2026-02-22 06:30:00,share_invite,1.0
E0021246,U02001,2026-03-10 08:34:18,item_purchase,7.77
E0021247,U02001,2026-03-18 19:24:23,item_purchase,8.37
E0021248,U02001,2026-02-22 06:05:46,item_purchase,4.74
E0021249,U02002,2026-01-04 00:00:00,signup,1.0
E0021250,U02002,2026-01-04 00:04:54,tutorial_start,1.0
E0021251,U02002,2026-01-04 00:22:59,tutorial_complete,1.0
E0021252,U02002,2026-01-08 13:33:28,level_complete,1.0
E0021253,U02002,2026-01-05 20:39:13,item_view,1.0
E0021254,U02002,2026-01-08 21:28:43,item_view,1.0
E0021255,U02002,2026-01-04 07:39:07,item_view,1.0
E0021256,U02002,2026-01-08 12:13:21,share_invite,1.0
E0021257,U02003,2026-01-24 00:00:00,signup,1.0
E0021258,U02003,2026-01-24 00:05:19,tutorial_start,1.0
E0021259,U02003,2026-01-28 17:26:19,item_view,1.0
E0021260,U02003,2026-01-24 23:03:07,item_view,1.0
E0021261,U02003,2026-01-28 19:58:55,item_view,1.0
E0021262,U02003,2026-01-26 19:17:43,item_view,1.0
E0021263,U02003,2026-01-29 08:25:59,marketplace_visit,1.0
E0021264,U02003,2026-01-26 01:06:52,marketplace_visit,1.0
E0021265,U02003,2026-01-25 19:59:43,marketplace_visit,1.0
E0021266,U02004,2026-01-28 00:00:00,signup,1.0
E0021267,U02004,2026-01-28 00:07:42,tutorial_start,1.0
E0021268,U02004,2026-02-01 18:37:57,item_view,1.0
E0021269,U02004,2026-01-28 05:27:36,item_view,1.0
E0021270,U02004,2026-01-30 05:05:35,item_view,1.0
E0021271,U02004,2026-01-31 01:24:35,item_view,1.0
E0021272,U02004,2026-01-31 05:22:59,marketplace_visit,1.0
E0021273,U02004,2026-02-02 14:51:21,share_invite,1.0
E0021274,U02004,2026-02-12 20:29:31,item_purchase,7.35
E0021275,U02005,2026-02-17 00:00:00,signup,1.0
E0021276,U02005,2026-02-17 00:02:58,tutorial_start,1.0
E0021277,U02005,2026-02-20 18:16:44,guild_join,1.0
E0021278,U02005,2026-02-21 19:22:42,item_view,1.0
E0021279,U02005,2026-02-17 09:01:31,item_view,1.0
E0021280,U02005,2026-02-17 15:03:31,marketplace_visit,1.0
E0021281,U02005,2026-02-19 20:54:48,marketplace_visit,1.0
E0021282,U02005,2026-02-20 21:36:47,wallet_connect,1.0
E0021283,U02005,2026-02-25 06:22:24,item_purchase,4.78
E0021284,U02005,2026-02-25 06:35:48,item_purchase,21.22
E0021285,U02005,2026-03-02 22:00:45,item_purchase,5.43
E0021286,U02005,2026-02-26 06:59:32,item_purchase,9.79
E0021287,U02006,2026-01-08 00:00:00,signup,1.0
E0021288,U02006,2026-01-08 00:06:21,tutorial_start,1.0
E0021289,U02006,2026-01-08 00:11:20,tutorial_complete,1.0
E0021290,U02006,2026-01-12 15:19:31,level_complete,1.0
E0021291,U02006,2026-01-08 17:41:45,level_complete,2.0
E0021292,U02006,2026-01-08 08:19:25,level_complete,3.0
E0021293,U02006,2026-01-11 15:43:23,level_complete,4.0
E0021294,U02006,2026-01-08 19:00:20,level_complete,5.0
E0021295,U02006,2026-01-11 14:02:49,level_complete,6.0
E0021296,U02006,2026-01-09 19:33:22,guild_join,1.0
E0021297,U02006,2026-01-13 15:58:38,item_view,1.0
E0021298,U02006,2026-01-09 00:16:48,wallet_connect,1.0
E0021299,U02006,2026-01-13 06:50:28,item_purchase,7.2
E0021300,U02006,2026-01-11 09:18:14,item_purchase,5.75
E0021301,U02006,2026-01-18 05:38:11,item_purchase,10.08
E0021302,U02006,2026-01-17 06:45:28,item_purchase,2.8
E0021303,U02006,2026-01-25 06:59:24,item_purchase,5.66
E0021304,U02007,2026-01-27 00:00:00,signup,1.0
E0021305,U02007,2026-01-27 00:06:45,tutorial_start,1.0
E0021306,U02007,2026-01-27 00:10:58,tutorial_complete,1.0
E0021307,U02007,2026-01-27 03:04:56,level_complete,1.0
E0021308,U02007,2026-01-27 06:44:45,level_complete,2.0
E0021309,U02007,2026-01-30 22:30:53,level_complete,3.0
E0021310,U02007,2026-01-30 07:58:05,quest_complete,1.0
E0021311,U02007,2026-01-29 04:05:04,guild_join,1.0
E0021312,U02007,2026-02-01 00:44:33,item_view,1.0
E0021313,U02007,2026-01-29 23:13:42,item_view,1.0
E0021314,U02007,2026-01-30 01:47:54,item_view,1.0
E0021315,U02007,2026-01-29 13:25:12,item_view,1.0
E0021316,U02007,2026-01-30 04:15:39,share_invite,1.0
E0021317,U02008,2026-01-10 00:00:00,signup,1.0
E0021318,U02008,2026-01-10 00:09:25,tutorial_start,1.0
E0021319,U02008,2026-01-10 00:21:48,tutorial_complete,1.0
E0021320,U02008,2026-01-12 08:16:54,level_complete,1.0
E0021321,U02008,2026-01-13 21:17:21,level_complete,2.0
E0021322,U02008,2026-01-14 17:21:56,level_complete,3.0
E0021323,U02008,2026-01-14 19:47:11,level_complete,4.0
E0021324,U02008,2026-01-13 08:57:31,level_complete,5.0
E0021325,U02008,2026-01-14 14:01:22,level_complete,6.0
E0021326,U02008,2026-01-12 01:06:54,quest_complete,1.0
E0021327,U02008,2026-01-14 18:50:46,item_view,1.0
E0021328,U02008,2026-01-12 12:32:43,wallet_connect,1.0
E0021329,U02009,2026-02-17 00:00:00,signup,1.0
E0021330,U02009,2026-02-17 00:08:14,tutorial_start,1.0
E0021331,U02009,2026-02-17 00:17:05,tutorial_complete,1.0
E0021332,U02009,2026-02-18 18:50:50,level_complete,1.0
E0021333,U02009,2026-02-21 03:39:01,level_complete,2.0
E0021334,U02009,2026-02-19 13:37:50,level_complete,3.0
E0021335,U02009,2026-02-19 17:53:31,level_complete,4.0
E0021336,U02009,2026-02-20 21:46:29,marketplace_visit,1.0
E0021337,U02009,2026-02-19 21:31:37,share_invite,1.0
E0021338,U02010,2026-02-07 00:00:00,signup,1.0
E0021339,U02010,2026-02-07 00:03:43,tutorial_start,1.0
E0021340,U02010,2026-02-13 07:12:31,item_purchase,4.62
E0021341,U02010,2026-02-11 06:32:35,item_purchase,5.03
E0021342,U02011,2026-01-30 00:00:00,signup,1.0
E0021343,U02011,2026-01-30 00:06:00,tutorial_start,1.0
E0021344,U02011,2026-01-30 00:15:48,tutorial_complete,1.0
E0021345,U02011,2026-01-30 17:11:57,level_complete,1.0
E0021346,U02011,2026-01-30 09:17:48,level_complete,2.0
E0021347,U02011,2026-02-03 07:11:15,level_complete,3.0
E0021348,U02011,2026-01-30 13:46:57,level_complete,4.0
E0021349,U02011,2026-01-31 19:12:09,level_complete,5.0
E0021350,U02011,2026-01-30 06:18:41,quest_complete,1.0
E0021351,U02011,2026-01-31 05:18:56,guild_join,1.0
E0021352,U02011,2026-02-04 03:49:05,item_view,1.0
E0021353,U02011,2026-02-01 10:59:55,item_view,1.0
E0021354,U02011,2026-02-02 21:31:33,wallet_connect,1.0
E0021355,U02011,2026-02-01 21:56:19,share_invite,1.0
E0021356,U02012,2026-01-24 00:00:00,signup,1.0
E0021357,U02012,2026-01-24 00:06:12,tutorial_start,1.0
E0021358,U02012,2026-01-24 00:18:05,tutorial_complete,1.0
E0021359,U02012,2026-01-25 06:50:14,level_complete,1.0
E0021360,U02012,2026-01-25 18:49:29,item_view,1.0
E0021361,U02012,2026-01-27 06:08:04,item_view,1.0
E0021362,U02012,2026-01-27 17:50:37,item_view,1.0
E0021363,U02012,2026-01-25 00:33:28,marketplace_visit,1.0
E0021364,U02012,2026-01-24 04:06:28,wallet_connect,1.0
E0021365,U02012,2026-01-24 17:26:53,share_invite,1.0
E0021366,U02012,2026-02-17 16:55:04,item_purchase,5.86
E0021367,U02012,2026-01-30 23:31:02,item_purchase,4.49
E0021368,U02012,2026-02-14 17:36:37,item_purchase,6.83
E0021369,U02012,2026-01-27 23:17:18,item_purchase,8.93
E0021370,U02012,2026-02-18 00:14:45,item_purchase,5.87
E0021371,U02013,2026-01-10 00:00:00,signup,1.0
E0021372,U02013,2026-01-10 00:07:56,tutorial_start,1.0
E0021373,U02013,2026-01-10 00:15:50,tutorial_complete,1.0
E0021374,U02013,2026-01-13 19:09:28,level_complete,1.0
E0021375,U02013,2026-01-10 07:19:12,level_complete,2.0
E0021376,U02013,2026-01-12 19:09:51,level_complete,3.0
E0021377,U02013,2026-01-12 20:55:01,level_complete,4.0
E0021378,U02013,2026-01-14 14:32:05,level_complete,5.0
E0021379,U02013,2026-01-11 08:32:00,level_complete,6.0
E0021380,U02013,2026-01-14 17:09:52,level_complete,7.0
E0021381,U02013,2026-01-13 22:04:42,quest_complete,1.0
E0021382,U02013,2026-01-10 20:42:11,guild_join,1.0
E0021383,U02013,2026-01-13 06:13:21,item_view,1.0
E0021384,U02013,2026-01-13 18:45:13,item_view,1.0
E0021385,U02013,2026-01-14 11:24:50,item_view,1.0
E0021386,U02013,2026-01-13 02:18:36,share_invite,1.0
E0021387,U02014,2026-02-25 00:00:00,signup,1.0
E0021388,U02014,2026-02-25 00:01:37,tutorial_start,1.0
E0021389,U02014,2026-02-25 00:04:32,tutorial_complete,1.0
E0021390,U02014,2026-02-26 21:26:29,level_complete,1.0
E0021391,U02014,2026-03-01 19:21:40,level_complete,2.0
E0021392,U02014,2026-02-25 06:13:40,quest_complete,1.0
E0021393,U02014,2026-02-28 17:51:38,guild_join,1.0
E0021394,U02014,2026-03-01 16:16:50,item_view,1.0
E0021395,U02014,2026-02-27 06:26:11,item_view,1.0
E0021396,U02014,2026-02-26 05:19:14,item_view,1.0
E0021397,U02014,2026-03-02 03:34:13,item_view,1.0
E0021398,U02014,2026-02-26 04:11:52,wallet_connect,1.0
E0021399,U02014,2026-02-28 06:51:48,share_invite,1.0
E0021400,U02014,2026-03-16 22:08:37,item_purchase,27.5
E0021401,U02014,2026-02-26 13:36:30,item_purchase,4.12
E0021402,U02014,2026-03-06 06:11:08,item_purchase,8.31
E0021403,U02015,2026-02-08 00:00:00,signup,1.0
E0021404,U02015,2026-02-08 00:09:07,tutorial_start,1.0
E0021405,U02015,2026-02-08 00:26:27,tutorial_complete,1.0
E0021406,U02015,2026-02-11 05:32:17,level_complete,1.0
E0021407,U02015,2026-02-11 22:37:46,item_view,1.0
E0021408,U02015,2026-02-10 05:30:40,item_view,1.0
E0021409,U02015,2026-02-09 13:55:12,marketplace_visit,1.0
E0021410,U02015,2026-02-09 01:36:47,marketplace_visit,1.0
E0021411,U02015,2026-02-09 16:59:33,marketplace_visit,1.0
E0021412,U02015,2026-03-06 12:04:36,item_purchase,5.85
E0021413,U02015,2026-03-08 11:07:20,item_purchase,8.16
E0021414,U02016,2026-01-20 00:00:00,signup,1.0
E0021415,U02016,2026-01-20 00:03:12,tutorial_start,1.0
E0021416,U02016,2026-01-20 19:39:18,guild_join,1.0
E0021417,U02016,2026-01-20 01:09:16,item_view,1.0
E0021418,U02016,2026-01-25 00:50:42,marketplace_visit,1.0
E0021419,U02016,2026-01-21 22:11:48,marketplace_visit,1.0
E0021420,U02016,2026-01-20 19:35:33,wallet_connect,1.0
E0021421,U02016,2026-01-24 21:51:24,share_invite,1.0
E0021422,U02016,2026-02-09 07:40:39,item_purchase,5.86
E0021423,U02016,2026-02-14 16:53:00,item_purchase,4.62
E0021424,U02016,2026-01-21 18:32:11,item_purchase,9.05
E0021425,U02016,2026-01-20 02:36:03,item_purchase,7.4
E0021426,U02017,2026-01-25 00:00:00,signup,1.0
E0021427,U02017,2026-01-25 00:09:31,tutorial_start,1.0
E0021428,U02017,2026-01-25 00:24:13,tutorial_complete,1.0
E0021429,U02017,2026-01-28 05:45:15,level_complete,1.0
E0021430,U02017,2026-01-27 10:18:28,level_complete,2.0
E0021431,U02017,2026-01-27 00:21:52,level_complete,3.0
E0021432,U02017,2026-01-28 08:06:54,level_complete,4.0
E0021433,U02017,2026-01-27 15:21:32,quest_complete,1.0
E0021434,U02017,2026-01-28 03:39:46,guild_join,1.0
E0021435,U02017,2026-01-26 00:54:52,item_view,1.0
E0021436,U02017,2026-01-27 12:59:22,share_invite,1.0
E0021437,U02018,2026-02-13 00:00:00,signup,1.0
E0021438,U02018,2026-02-13 00:04:04,tutorial_start,1.0
E0021439,U02018,2026-02-13 00:11:26,tutorial_complete,1.0
E0021440,U02018,2026-02-17 23:25:51,level_complete,1.0
E0021441,U02018,2026-02-16 00:30:13,level_complete,2.0
E0021442,U02018,2026-02-14 08:57:44,level_complete,3.0
E0021443,U02018,2026-02-15 16:15:02,level_complete,4.0
E0021444,U02018,2026-02-14 23:24:03,quest_complete,1.0
E0021445,U02018,2026-02-16 01:51:44,guild_join,1.0
E0021446,U02018,2026-02-15 07:09:45,item_view,1.0
E0021447,U02018,2026-02-17 03:34:01,item_view,1.0
E0021448,U02018,2026-02-16 02:40:05,marketplace_visit,1.0
E0021449,U02018,2026-02-15 17:26:45,marketplace_visit,1.0
E0021450,U02018,2026-02-14 19:50:27,wallet_connect,1.0
E0021451,U02018,2026-02-18 07:04:26,share_invite,1.0
E0021452,U02018,2026-03-14 03:59:12,item_purchase,18.95
E0021453,U02018,2026-02-22 20:53:47,item_purchase,10.81
E0021454,U02018,2026-03-10 19:18:35,item_purchase,6.35
E0021455,U02018,2026-02-16 22:29:04,item_purchase,5.23
E0021456,U02018,2026-02-15 19:19:25,item_purchase,11.0
E0021457,U02019,2026-02-13 00:00:00,signup,1.0
E0021458,U02019,2026-02-13 00:03:34,tutorial_start,1.0
E0021459,U02019,2026-02-13 00:11:59,tutorial_complete,1.0
E0021460,U02019,2026-02-14 04:30:23,level_complete,1.0
E0021461,U02019,2026-02-13 21:49:41,level_complete,2.0
E0021462,U02019,2026-02-16 12:54:09,level_complete,3.0
E0021463,U02019,2026-02-16 05:12:56,quest_complete,1.0
E0021464,U02019,2026-02-16 20:35:06,guild_join,1.0
E0021465,U02019,2026-02-17 06:07:19,item_view,1.0
E0021466,U02019,2026-02-16 09:36:11,item_view,1.0
E0021467,U02019,2026-02-14 23:51:55,item_view,1.0
E0021468,U02019,2026-02-13 11:22:46,item_view,1.0
E0021469,U02019,2026-02-14 12:59:08,wallet_connect,1.0
E0021470,U02019,2026-02-16 04:41:35,share_invite,1.0
E0021471,U02019,2026-03-01 01:16:26,item_purchase,4.72
E0021472,U02019,2026-02-24 07:54:02,item_purchase,3.96
E0021473,U02019,2026-03-04 20:35:33,item_purchase,3.95
E0021474,U02020,2026-01-28 00:00:00,signup,1.0
